net_migration,x,y
positive,-93.267530593878,37.18920584940973
positive,-93.14282872428612,37.132456689599046
positive,-93.49914449957191,37.106365100611946
positive,-93.52815653927902,37.420349836727226
positive,-93.16777022137138,37.23866822136336
positive,-93.14803782380007,37.114397865769696
positive,-93.49530473484398,37.38478295923443
positive,-93.51860503640533,37.15870011044356
positive,-93.28917062533633,37.311283371213584
positive,-93.19382029640194,37.2166552508409
positive,-93.517341707474,37.27479713571533
positive,-93.09963220326924,37.356864399676205
positive,-93.5655972743771,37.194291948995215
positive,-93.35011389349141,37.36586620279172
positive,-93.27824783843991,37.39463766315971
positive,-93.47798095133508,37.29403328213843
positive,-93.2730781197014,37.25789426811324
positive,-93.3743465175227,37.22472329041435
positive,-93.76276889556682,40.073174672350596
positive,-93.93123817031682,40.2542521254537
positive,-93.96386090367659,38.444452986829255
positive,-93.78988173702454,38.452022908752014
positive,-93.89145644862056,38.51807991933515
positive,-93.70240699061011,38.40271274859879
positive,-94.01777069085021,38.23149883858667
positive,-93.97571157487965,38.35625216158957
positive,-94.0149263970678,38.444108038833676
positive,-93.4487126953174,38.061179000308776
positive,-93.25430548948057,38.03906816372726
positive,-93.24075013746611,38.04405282727727
positive,-93.08481581382135,38.032032048621645
positive,-93.44428725469544,37.95059515229347
positive,-93.20850780490866,37.86313770535134
positive,-95.01479563605845,39.948339644805515
positive,-92.72307642342446,39.0810289068672
positive,-92.06590745891558,37.015019717796264
positive,-91.7116817293474,36.89761403827876
positive,-92.00174404862472,36.52992897974791
positive,-91.82312495929818,37.03835000258591
positive,-91.89657131491575,36.90340114938488
positive,-91.86193596988393,36.604030866113014
positive,-91.67827709042444,36.8082497690941
positive,-91.73937352314614,36.8384228813947
positive,-91.66550694718262,36.94950272694581
positive,-92.01851917169739,36.94954937653702
positive,-92.01636471629767,36.852972347906324
positive,-91.93845707678861,36.7733912081277
positive,-91.90308271195333,36.504942911099576
positive,-90.6604606239234,37.65474391222015
negative,-94.40766804156993,39.00526128502501
negative,-94.25044999122896,38.85975797929369
negative,-94.22952805741133,38.9357139510021
negative,-94.29491280007615,39.046761390649316
negative,-94.37590550983882,38.895506032257764
negative,-94.46472388865887,38.846586512377996
negative,-94.27531307502034,39.20676422971243
negative,-94.53070839932893,38.8715401877268
negative,-94.39733365397362,39.0708755609975
negative,-94.23156951579993,38.85576863695692
negative,-94.26363318688527,39.01701198019036
negative,-94.19166719597345,39.069405999870824
negative,-94.12941346401044,39.03669592653117
negative,-94.33373278916653,39.18087612013411
negative,-94.13844321149125,38.8846706626633
negative,-94.60596449025716,38.98429866574312
negative,-94.39180680000882,39.17793317167674
negative,-94.25730310376018,38.919706839600714
negative,-94.23228833223617,39.00814127679072
negative,-94.15087637169202,38.909976667262406
negative,-94.23724682272822,39.17520895139607
negative,-94.44136048751848,39.05812645684006
negative,-94.38424081230343,39.180188159858666
negative,-94.23763660025693,38.855451682914264
negative,-94.20334267892768,38.84518596669755
negative,-94.54666658019336,38.91786680715192
negative,-94.42513054164495,39.12802426377802
negative,-94.49134740349639,38.95923508023987
negative,-94.21567656271475,39.11718664027679
negative,-94.54981520136657,39.032900884131834
negative,-94.24756044710595,39.12927234637974
negative,-94.57238017110221,39.00428490076671
negative,-94.48753551999812,39.07647931321043
negative,-94.11807210548443,38.922624101600334
negative,-94.36055428321725,39.04410461427283
negative,-94.30769462905873,39.13606096481268
negative,-94.43171223423477,39.1146373159604
negative,-94.58414878746922,39.030250102103764
negative,-94.11494799571162,39.09175698052182
negative,-94.52247150954376,38.954932888711724
negative,-94.1717845710566,38.982574077623404
negative,-94.35436341465119,39.115087858373464
negative,-94.28879005242096,38.925263813868554
negative,-94.4009353507883,39.01145033546617
negative,-94.12802703414965,39.084892637378054
negative,-94.45709868079423,39.08985943777991
negative,-94.38471625810256,39.02062187435847
negative,-94.26775220863988,38.965797546425534
negative,-94.11506665623472,38.97272629465947
negative,-94.26817352130614,38.90361091414398
negative,-94.3472726003798,38.84470066965538
positive,-94.27106235022998,37.06208560357248
positive,-94.40110364961762,37.326121677547626
positive,-94.59031300610154,37.08711788554844
positive,-94.21363683435119,37.307993505852956
positive,-94.17061332660171,37.31498812460936
positive,-94.37577840351875,37.117788752386836
positive,-94.56484270774885,37.34114662820546
positive,-94.52494445890014,37.076792111185824
positive,-94.60892131009113,37.27876616399824
positive,-90.72290841376247,38.290136823683454
positive,-90.3629374051613,38.43232040093688
positive,-90.28322480188557,38.14129881105775
positive,-90.54706507987467,38.31844215121992
positive,-90.75574731287834,38.297765286322374
positive,-90.56800731339185,38.424374053241706
positive,-90.61496509568923,38.011628911757754
positive,-90.39924614709912,38.40674358140486
positive,-90.38078099078567,38.16887343586001
positive,-90.50739904829935,38.280024143806685
positive,-90.38629816342791,38.29294772367468
positive,-90.43649775950693,38.457933117576005
positive,-90.53565477386734,38.29877773678683
positive,-90.62633118606273,38.44934313406125
positive,-90.5496140035714,38.21703173169497
positive,-90.60251358155271,38.37545657813341
positive,-90.38284525868488,38.06766477472606
positive,-90.73574790073529,38.16744274600785
positive,-90.60281901807275,38.37211033398672
positive,-90.59413339260065,38.17776736188429
positive,-90.45756429380864,38.11550328194726
positive,-90.38511445514666,38.24790916064447
positive,-90.48526031897418,38.48268008838459
positive,-90.61610200353893,38.10618590059019
positive,-90.73896814733176,38.227977313914764
positive,-90.70697304736156,38.341916087299026
positive,-90.43589033499751,38.252969847096686
positive,-90.37451763131378,38.23199537487796
positive,-90.29289687365967,38.12221594706078
negative,-93.72331917412741,38.93095425212363
positive,-91.98270919102832,40.2727847736831
positive,-92.85096354630609,37.54397712355699
positive,-92.83058922118398,37.51716648722591
positive,-92.29652494748578,37.59546156245294
positive,-92.64207126793553,37.64701920200097
positive,-93.55752611981079,39.15687182286498
positive,-93.94918452223273,39.04912633339666
positive,-93.8778456884875,36.99610023756928
positive,-93.66251124299167,37.25131835265233
positive,-93.70524172341077,37.15175495412153
positive,-93.7031007170579,37.049016460963124
positive,-93.61513683221297,37.18533678126278
positive,-93.88380910625145,36.931147650145064
positive,-93.97227085203396,37.17397189051359
positive,-93.85268722392463,37.11582632641244
positive,-91.18581120309183,39.13161881232302
positive,-91.12154695204347,39.18477187929574
positive,-91.10798593899295,39.000149051147446
positive,-90.90495447031472,38.90840771745408
positive,-90.95853713725036,39.03042612167738
positive,-90.69915834130236,39.000682564192246
positive,-90.88459538597452,38.90421432490319
positive,-90.92690325843009,39.09678427292532
positive,-91.1760372620915,39.11536797168817
positive,-90.70249397197288,38.96579476433374
positive,-90.95892550716208,38.99262944943679
positive,-90.8507514089079,38.91553777895006
positive,-91.1070169220732,38.93299643894478
positive,-91.08376807055117,39.084852631465
positive,-90.9255640368429,38.90125751721688
positive,-90.77331502095608,39.12393247417415
positive,-90.82342169707638,39.0024428640161
positive,-90.99828679999928,39.0871040229111
positive,-90.9295637989865,38.95287746852541
positive,-90.84081709665517,39.06047343283197
positive,-91.21888822585453,39.087442762312826
positive,-90.7740845036619,39.16531486302072
positive,-90.83654467031036,39.12558140966401
positive,-90.96423957517156,39.10845229491404
positive,-91.21648686309588,39.12120571877049
positive,-91.17813416746344,39.02347224477583
positive,-91.06653587243191,39.13679471465252
positive,-90.83833411166324,39.11002050640807
positive,-91.08939974159881,38.978600472246505
positive,-90.72620699314425,39.22112549692767
positive,-90.95909605928038,39.04712799925887
positive,-91.01900343436526,39.16552314249701
positive,-93.16521814373114,39.72715329744737
positive,-94.51536179456484,36.59530151726942
positive,-90.20049080718245,37.42447123094968
positive,-90.33630625458468,37.595526236408205
positive,-90.41475039929425,37.40135500960315
positive,-91.89359799631876,38.20513110379789
negative,-93.42951682177174,40.40868739214197
positive,-92.21906772457804,38.2293779573803
positive,-92.4739278735748,38.24342021471765
positive,-92.36601599970271,38.204283914490446
positive,-92.47122948232503,38.13782871217932
positive,-92.38015861347975,38.282448214932344
positive,-92.19213571670787,38.0181910795617
positive,-92.64498362895299,38.31105439601036
positive,-92.51296242091449,38.118991706323335
negative,-89.31255017700369,36.738434169264124
negative,-89.27683437263546,36.9471109344492
negative,-89.24854426851746,36.74143283745351
negative,-89.20408520691751,37.010191694093926
negative,-89.23330073440664,36.73546587535869
negative,-89.10425927343796,36.949279222949706
negative,-89.21797700273311,36.81765950467415
negative,-92.70019058889353,38.51307751796141
negative,-92.49204168610076,38.60546139792373
positive,-91.59151964277453,38.948817953258924
positive,-91.48234013857412,38.910174916247286
positive,-91.4439532211131,38.98064950472587
positive,-93.05246155915032,38.393476684291
positive,-92.71458546729491,38.44996686903577
positive,-92.94292538625454,38.38248729194079
positive,-93.02690604399176,38.25865438912533
positive,-92.94680909816618,38.622532395184805
positive,-93.05007502242306,38.44016005961905
positive,-92.9652366896387,38.627340701666014
positive,-92.7501180536472,38.36835825348829
positive,-92.73976502147148,38.30776853565745
positive,-93.03246997856994,38.468554263121426
negative,-89.47689538860082,36.649220561655746
negative,-89.68223112343905,36.80513199347666
negative,-89.78849356603124,36.473848346482725
negative,-89.64420625703947,36.73490084684103
positive,-94.44490351097437,36.91492034268666
positive,-94.19296150502234,36.80917211504606
positive,-94.36509162163627,36.906151674377824
positive,-94.15782075054831,36.889310551242936
positive,-94.59069585809956,37.05395447674818
positive,-94.61564201178743,37.03406285687388
positive,-94.1571878062268,36.94320326210014
positive,-94.11794483295594,36.879131290512795
positive,-94.52176330897804,37.049028342301476
positive,-94.344379619056,36.957345168739835
positive,-94.37616865347701,37.048098877894475
positive,-94.39572827401943,37.02302179679609
positive,-94.53322711989023,36.88837750614748
positive,-94.26311659082153,36.877277251177716
positive,-94.29851861092958,36.940342332786116
negative,-94.98435691646227,40.29898398652082
negative,-94.78089851916978,40.24077751130379
negative,-95.00673535079832,40.37268562661849
negative,-94.78834404435784,40.522068149747305
negative,-94.87467930845126,40.421420597882545
negative,-94.84782122369664,40.35219834481217
positive,-91.47828344160915,36.795104591407515
positive,-91.24073402609785,36.7026404803153
positive,-92.03358494745643,38.36681234918421
positive,-92.23627843549093,36.63601313727139
positive,-92.59560018798726,36.67566866947514
positive,-92.52407030262826,36.78387392395534
positive,-92.1917096463876,36.65782264239948
positive,-92.41843147531435,36.737714181610656
positive,-92.3905371685876,36.68470101016311
negative,-89.66835929618698,36.38389624401388
negative,-89.64530065074979,36.26258355177404
negative,-89.9459540725817,36.30488638907552
negative,-89.93398893413779,36.27591603640463
negative,-89.83498993936146,36.159619888289576
negative,-89.9388638750769,36.04619004009565
positive,-93.14268006011397,38.66489169248969
positive,-93.31958077886982,38.84066424601056
positive,-91.85076534583995,37.72006967440056
positive,-92.01564867806309,37.85929667476394
positive,-91.9515852053761,37.9875997982025
positive,-91.99751585812142,37.95741122819635
positive,-91.61378532920749,37.85046140136865
positive,-92.02468277516866,37.73937386945527
positive,-91.58512986376427,38.07235957533326
positive,-92.00996961056903,37.94249511139522
positive,-90.8942094921598,39.27718990739628
positive,-94.66233506768168,39.31746795265904
positive,-94.73307409067513,39.246691651806756
positive,-95.00642839460257,39.512527344777496
positive,-94.9047570116886,39.425240695963
positive,-94.62882752427738,39.353145525763175
positive,-94.64016852488356,39.29635984021053
positive,-94.89595559076828,39.47323920687743
positive,-94.82557044508253,39.393602600543105
positive,-94.90346498304741,39.31888752503508
positive,-94.63768367506471,39.40146086521167
positive,-94.62202694053693,39.22091058225541
positive,-94.62899687385328,39.168338165147155
positive,-94.66981166704254,39.40495357686368
positive,-94.9121012917374,39.456889056204965
positive,-94.88310227871526,39.48063498717385
positive,-94.932291468472,39.512025593706596
positive,-94.89846548080014,39.46419894854286
positive,-94.68106701972161,39.47538861018183
positive,-94.97406105248982,39.42368967785221
positive,-94.90061677726426,39.34302844658168
positive,-94.87195749225799,39.45526024591823
positive,-94.64482333653925,39.32450364567967
positive,-94.99174434036247,39.46204284219312
positive,-94.7800897294163,39.39949353741593
positive,-94.65623104856559,39.24739194450327
positive,-94.85906189465969,39.27886801141094
positive,-94.65939541938246,39.41185435729447
positive,-94.74207386101845,39.21814930496849
positive,-93.34848193973517,37.61158587708757
positive,-93.47625292443477,37.74537552475168
positive,-93.2407476212312,37.52985252060824
positive,-93.46844783989016,37.55080057613768
positive,-93.58905726067559,37.75252113538444
positive,-93.26892927138192,37.68883817079419
positive,-93.46588215549154,37.64735353886588
positive,-93.49108219264566,37.48814958769825
positive,-93.27583137362988,37.58776653688235
positive,-93.28351487339864,37.75382574641025
positive,-93.53938345904054,37.80526999995145
positive,-93.42781383782608,37.796142294244724
negative,-92.09243192460175,37.81530056792172
negative,-92.28736132982763,37.94192665077477
negative,-92.03520767208639,37.61502136334878
negative,-92.23730414555736,38.011463589313024
negative,-92.39487090053167,37.980762963473445
negative,-92.04542516434518,37.79946859018965
negative,-92.1862787169727,37.86196878466503
negative,-92.14722843392278,37.64779241911477
positive,-91.36952492161058,39.59910849335769
positive,-91.70137909543287,39.43218893206428
positive,-92.62925072027132,39.35105111574504
positive,-93.83544559579468,39.39608909572504
positive,-90.87635386063683,36.669227310777
positive,-91.01186996964346,36.56978543242651
positive,-90.84275722283402,38.64017911315816
positive,-90.86102581055381,38.88656395412555
positive,-90.52815112889519,38.87597109820637
positive,-90.24663376504252,38.87087211797347
positive,-90.67152859574962,38.89454763802071
positive,-90.40616612024128,38.93629017358098
positive,-90.58035320718156,38.7250822138038
positive,-90.82695788672488,38.7622263444767
positive,-90.72918669936728,38.89785856842121
positive,-90.67928991261347,38.87135667416929
positive,-90.8489925611479,38.69834774468835
positive,-90.43155240656247,38.93547286115269
positive,-90.92597127069305,38.66579574870381
positive,-90.17860117950771,38.857981172589284
positive,-90.74497297509183,38.793753876964644
positive,-90.73284564911596,38.722275432164544
positive,-90.94432392722815,38.86001112283488
positive,-90.80211439277319,38.91129472092802
positive,-90.9302423961085,38.73583601025802
positive,-90.65548559124608,38.86968669186349
positive,-90.89887968520205,38.62922844882378
positive,-90.8768376597798,38.692575762260724
positive,-90.75917611999472,38.79551927222469
positive,-90.67740771024293,38.88150215503801
positive,-90.74177952685892,38.813106192961044
positive,-90.7935249826803,38.8896321225681
positive,-90.83480379444161,38.841647531189615
positive,-90.44455440347807,38.96379634830464
positive,-90.90719155243633,38.63314726358828
positive,-90.87272568568817,38.835003112497965
positive,-90.2996742802083,38.90866114889191
positive,-90.85218553609256,38.59559240184227
positive,-90.74372739324994,38.66288785587115
positive,-90.75460238326309,38.79125027903039
positive,-90.60328741462875,38.73096143396495
positive,-90.84617226784913,38.87418255392701
positive,-90.95246454361843,38.728179088070206
positive,-90.9031778749979,38.59573838847446
positive,-90.6585954759875,38.81327903278705
positive,-90.743802984187,38.67071139646808
positive,-90.3138800860843,38.92550168866479
positive,-90.77054357384597,38.785960558860516
positive,-90.86352623255961,38.587849191165155
positive,-90.57316009918206,38.75614384202946
positive,-90.7765281180494,38.70563882319109
positive,-90.214645452935,38.859445322827206
positive,-90.75796137616078,38.763060005343355
positive,-90.8484482572753,38.70492731268483
positive,-90.9156051544098,38.743067820522256
positive,-90.46749488195623,38.83613546181277
positive,-90.85541659215053,38.71094004338942
positive,-90.81774673032793,38.64373868481952
positive,-90.95495510364701,38.73328964903566
positive,-90.940698107572,38.7526839980875
positive,-90.85812119299514,38.574793769118614
positive,-90.73341376342941,38.69817699431867
positive,-90.88648770865818,38.84013547526703
positive,-90.88862539620996,38.72743774434377
positive,-90.79394401198498,38.71033394247219
positive,-90.71811576117743,38.88730653515892
positive,-90.49684625106013,38.85388010736039
positive,-90.2227018629426,38.88963722546293
positive,-90.74112800056264,38.77167890070905
positive,-90.75790044722181,38.688852424694055
positive,-90.21925652063598,38.89940147845954
positive,-90.69630095922685,38.67328487943162
positive,-90.88664416834985,38.634501679334214
positive,-93.79717568252364,38.11308355035251
positive,-93.9204494352428,37.92409953392494
positive,-93.73466232688496,38.20229230075087
positive,-93.69503208912269,38.15716499531081
positive,-90.30088922253145,37.8578366887535
positive,-90.17243534692848,37.80851175853444
positive,-90.44883217771098,37.83597825045267
positive,-90.58742748995353,37.67461409607904
positive,-90.51945191179139,37.96982845805798
positive,-90.42233151085003,37.81612283657688
positive,-90.41070445896229,37.98881435760222
positive,-90.27418602039636,37.661569204821795
positive,-90.28693556473074,37.70297009496717
positive,-90.63941816534975,38.04239734238917
negative,-90.64116831667907,38.54261134796123
negative,-90.48645878127518,38.53490494547269
negative,-90.37064258038453,38.766018336586036
negative,-90.390927548501,38.809865432804536
negative,-90.35845756192043,38.590179323425424
negative,-90.26747604757097,38.73917972244451
negative,-90.29558079298397,38.82996567949051
negative,-90.39069221910614,38.75058315481948
negative,-90.55876719514404,38.59084217529746
negative,-90.39326732244737,38.77491009007888
negative,-90.7229281319487,38.49944588981975
negative,-90.66896057070765,38.648383474114716
negative,-90.37293537625867,38.61319843850041
negative,-90.29652925546834,38.68027048786729
negative,-90.46481914006696,38.69055415042038
negative,-90.51557897925811,38.52859100865851
negative,-90.49253542141135,38.73427320240275
negative,-90.59112569322117,38.575948465647876
negative,-90.40276128989542,38.554608661059795
negative,-90.32890948319185,38.716799238520316
negative,-90.39057909977643,38.469201417903975
negative,-90.36433020864318,38.72175958989278
negative,-90.35577249399418,38.741042250631594
negative,-90.66047811608439,38.602870556584925
negative,-90.62801420627653,38.48836885537316
negative,-90.25118333148004,38.752428777731566
negative,-90.31868810426381,38.652187986296354
negative,-90.71061409302054,38.503112214627606
negative,-90.31310608978589,38.528982137969805
negative,-90.42315086590312,38.820964761522205
negative,-90.28653180525,38.80662755523791
negative,-90.57457120414244,38.67199582727376
negative,-90.71601020553085,38.641885198568325
negative,-90.52260606558718,38.56650881882278
negative,-90.42524156106725,38.78366344266504
negative,-90.405716793785,38.5407763973045
negative,-90.3125261471039,38.64287768607413
negative,-90.60838776656729,38.60896333536772
negative,-90.49619990162628,38.62136294092869
negative,-90.4579940341771,38.7523024604555
negative,-90.37028942704514,38.632134507619625
negative,-90.54399719978791,38.62653012814624
negative,-90.3120042787697,38.7013693057844
negative,-90.35015981593638,38.460498260670064
negative,-90.58376865344258,38.503783101552195
negative,-90.71011581146098,38.518899335728214
negative,-90.39729858613546,38.71675820227032
negative,-90.32470199803718,38.52383985789771
negative,-90.15564508618364,38.82467665708422
negative,-90.55031204358005,38.54496832186974
negative,-90.42823444694538,38.602102676589176
negative,-90.36547394937296,38.597297291146326
negative,-90.29383516458584,38.8074981752397
negative,-90.36771578566093,38.77706727822881
negative,-90.34724210131382,38.83107250643555
negative,-90.44402307113117,38.72284925588291
negative,-90.20052377791687,38.77754032349752
negative,-90.49253593946902,38.647621461294506
negative,-90.35338761043668,38.50735854291013
negative,-90.5136585517663,38.587987138376484
negative,-90.4394532085931,38.56192218281846
negative,-90.51415659675452,38.504575123656664
negative,-90.34781938804281,38.48384845761878
negative,-90.39691872099135,38.583409273045426
negative,-90.70270488735741,38.630452479062306
negative,-90.67249581226578,38.5987950483563
negative,-90.36157969278078,38.66465023473834
negative,-90.39684265848027,38.74196608636945
negative,-90.64944133671044,38.50317714410895
negative,-90.17812028891932,38.79416832792634
negative,-90.67691737877252,38.47859081672195
negative,-90.48343362498842,38.55008188657501
negative,-90.42502977876974,38.72743763062058
negative,-90.65420696876161,38.600909095527285
negative,-90.31639798047348,38.50695958366335
negative,-90.50450950193446,38.679920058060816
negative,-90.49197321060593,38.684518888939614
negative,-90.39013005766033,38.650656972659405
negative,-90.59086808939705,38.55636130668674
negative,-90.36569350820923,38.75743643201521
negative,-90.42215740578413,38.74239562751078
negative,-90.31720750562957,38.66569416054996
negative,-90.18855072939715,38.7804505148499
negative,-90.48821687246435,38.71622369321674
negative,-90.4075721864967,38.554545325461376
negative,-90.6297449608413,38.669552283512196
negative,-90.47217460852038,38.532521977575556
negative,-90.53181211757096,38.662811356528884
negative,-90.31751999838117,38.56245213751296
negative,-90.31141276153484,38.42242172972233
negative,-90.4935479527675,38.61638677247751
negative,-90.20053571022491,38.80936721753119
negative,-90.40165258207246,38.60348064605098
negative,-90.21572892893927,38.82887625567304
negative,-90.38918248272279,38.756255801154026
negative,-90.48540605999779,38.634444670868206
negative,-90.57699915045536,38.62133405649618
negative,-90.62289055394835,38.65148755687879
negative,-90.2273728695172,38.75658210767173
negative,-90.19845168687223,38.81204802614517
negative,-90.48564995955857,38.62455218186692
negative,-90.21968312843401,38.74495106103963
negative,-90.31171299865257,38.711630906152315
negative,-90.30020171260422,38.70414184054207
negative,-90.31503200515904,38.442901597631796
negative,-90.63010855267645,38.61726048821751
negative,-90.5671694104799,38.57763183944042
negative,-90.28869828058583,38.833405236048385
negative,-90.60222798231082,38.65957335481935
negative,-90.59258078481702,38.67428801534348
negative,-90.70693895595049,38.62247559073734
negative,-90.32895862083848,38.5258159171147
negative,-90.50628462179507,38.600799080898724
negative,-90.64526889472906,38.661422896557966
negative,-90.37730755099508,38.682618302973744
negative,-90.35530673220842,38.61519051221653
negative,-90.73046478138421,38.608165953747424
negative,-90.32167505635094,38.59185801085139
negative,-90.5887447183962,38.640318673655415
negative,-90.40700666442163,38.81284895498175
negative,-90.5393509303015,38.548879722422726
negative,-90.50308462016403,38.711789513579824
negative,-90.35489080345106,38.64928023464673
negative,-90.7161604028166,38.59021805494519
negative,-90.21764605970743,38.764184992064536
negative,-90.22297082126488,38.74609345177358
negative,-90.38837695853196,38.594598407347625
negative,-90.26155951151277,38.856590049622824
negative,-90.52917672366553,38.637901239372376
negative,-90.64167339932965,38.63838596789049
negative,-90.55280482687338,38.529349928224796
negative,-90.33643894795584,38.40444973034561
negative,-90.2434550505144,38.79202693608961
negative,-90.23227687962957,38.813292412699326
negative,-90.31945911932686,38.65209700824503
negative,-90.43064810793003,38.74116971868034
negative,-90.28794398481588,38.525551259396345
negative,-90.57278014548342,38.53718853039706
negative,-90.2940106080652,38.68106325113064
negative,-90.58116915982606,38.51908019282601
negative,-90.69009245740139,38.57907236314162
negative,-90.63385876915275,38.51937725724655
negative,-90.37131064861056,38.59649110774049
negative,-93.06598084299362,38.963497947001805
negative,-93.08232057161104,39.00970317569674
negative,-92.96252466601949,39.050191087937876
negative,-92.15177383246667,40.335068682028606
positive,-91.54136178276421,37.13111599471846
positive,-91.4839843235327,37.334421736803506
positive,-91.5934352030049,37.38741788009361
positive,-93.40125340703604,36.498835864939785
positive,-93.34038582987941,36.72559234348917
positive,-93.60424881818464,36.83162649961271
positive,-93.42717584191334,36.608743593208594
positive,-93.54993524978818,36.873001750856304
positive,-93.34871130536916,36.59817214109589
positive,-93.51084808532994,36.985816496665
positive,-93.53439462149345,36.907609740385
positive,-93.56689130147635,36.79946586942964
positive,-93.4734404186479,36.74957625936506
positive,-93.50841232013319,36.520313221303574
positive,-93.36660095682089,36.9026749656556
positive,-93.3718778950325,36.93159550391514
positive,-93.46379082593226,36.92919548728747
positive,-93.51396916613915,36.605165562584524
negative,-93.17482853001744,40.03592104578575
positive,-92.83390130259875,36.52116366483388
positive,-93.22508465470911,36.80851478744145
positive,-93.22739203041645,36.630911196822105
positive,-92.99328172308176,36.784684445285656
positive,-93.044937329597,36.617089077882575
positive,-92.98933981625225,36.57910353690902
positive,-92.96555275693417,36.60779695213112
positive,-92.83759953250278,36.606377041590605
positive,-92.97631286937806,36.59914730562088
positive,-93.1506322886764,36.706894297394214
positive,-92.93000083586561,36.7396763713338
positive,-91.80620815018912,37.55837989946442
positive,-91.74427991966729,37.23814258701617
positive,-91.95253886859726,37.4977186311835
positive,-91.69634028777735,37.281219556848896
positive,-92.09940842436727,37.195933117892864
positive,-91.78213995262647,37.22414524240769
positive,-91.8802045249683,37.07246404824979
positive,-91.82984612317352,37.59434020405884
positive,-92.10744173574506,37.47211075527056
positive,-91.76839503948605,37.5757855483184
positive,-91.85288520562807,37.562648463648955
positive,-91.7400824256606,37.12795516446245
positive,-91.03011395045554,38.729641705512435
positive,-91.03409467401053,38.63096697201448
positive,-91.18877973224147,38.69012071968286
positive,-91.0460627300582,38.836055185218825
positive,-91.16307812543836,38.890555800411505
positive,-91.05841402326247,38.68546598345591
positive,-91.18945133487424,38.83694065279335
positive,-91.17342231828077,38.83601368757886
positive,-91.14268807535973,38.88265430204262
positive,-91.02805839026547,38.626027697033706
positive,-91.19388205354305,38.924177178270135
positive,-91.07095184924408,38.80020612915817
positive,-91.05089721052536,38.623805423920416
positive,-91.24195918729731,38.76315398288973
positive,-91.02676594432393,38.71573596439589
positive,-91.15296925395948,38.642406985636676
positive,-91.14094291692086,38.802792535562986
positive,-91.062716283933,38.73827957186253
positive,-90.76344115071883,38.06547100838445
positive,-90.80101336806885,37.762274581374975
positive,-90.31801536393247,37.13209040732701
positive,-92.98639170456457,37.26925748640811
positive,-92.93973933929954,37.106882949341276
positive,-92.91207449336517,37.365834900237964
positive,-92.87221804655597,37.234313759576835
positive,-92.70990451346033,37.22401572024746
positive,-92.99354877334527,37.211095770330296
positive,-92.91950586956791,37.42402245214913
positive,-92.8877798725351,37.28150759531917
positive,-92.71350555393093,37.2694056446663
positive,-92.85960978126536,37.38655794497405
positive,-92.42622869802479,37.46237177893711
positive,-92.53695403039275,37.36241801113596
positive,-92.67606287863863,37.2628665482389
positive,-92.35347889867504,37.433387122614555
positive,-92.58605409590992,37.09548272182024
positive,-92.46825868425871,37.094983896652025
positive,-92.66636349836202,37.22490139272055
positive,-92.48547228655315,37.45102445380344
positive,-92.4846971849761,37.36462670859876
positive,-92.30915618031345,37.41271122717856
negative,-90.21327168195022,38.65334004381193
negative,-90.23435122857384,38.57186658870982
negative,-90.21079823314223,38.58825596731408
negative,-90.18801407385844,38.626962894263464
negative,-90.24353227619171,38.60627290416704
negative,-90.18193207638882,38.7494963019539
negative,-90.21908894251752,38.601833115660774
negative,-90.21227958136075,38.641595309621955
negative,-90.24849903857445,38.585419979010396
negative,-90.24785298432127,38.705352699417915
negative,-90.19304330852152,38.754943397354864
negative,-90.20289330359978,38.62490896136395
negative,-90.28667686696663,38.59166821737195
negative,-90.28094874014509,38.664587107176565
negative,-90.27846094825641,38.68125769843749
negative,-90.29901602731141,38.604487102008044
negative,-90.26524894658046,38.67221397542266
negative,-90.18409588876214,38.621371357646815
negative,-90.2440348798218,38.6612582605414
negative,-90.22762605003588,38.65204111317808
negative,-90.20220126088158,38.590800982211974
negative,-90.24163921220284,38.58815095509964
negative,-90.17956152215861,38.758169235679865
negative,-90.21618046845354,38.71315155068608
negative,-90.18404186523833,38.62835380889912
negative,-90.27774332515345,38.65301463120443
negative,-90.28174510135996,38.59017673021438
negative,-90.295123808277,38.63643892276841
negative,-90.21245645768741,38.638128566776
negative,-90.29447702627152,38.61395865163665
negative,-90.28301440438477,38.639279171979915
negative,-90.28629847379528,38.66563160892978
negative,-90.23745593549712,38.63309644270865
negative,-90.25113782597722,38.6163876345508
negative,-90.282044756525,38.61927319618068
negative,-90.20623099348508,38.59609973973596
negative,-90.2903566941699,38.64588769482035
negative,-90.17656475310763,38.77222717110859
negative,-90.25824236711532,38.53298761587744
negative,-90.27905283322922,38.67644846308338
negative,-90.3137759229903,38.61436207057378
negative,-90.29901593397511,38.65730618867532
negative,-90.24515761976562,38.60930324962295
negative,-90.19391533734745,38.606156690842454
negative,-90.24958017754294,38.58110744446395
negative,-90.25883170016796,38.66051939266686
negative,-90.28538439661234,38.609882289455165
negative,-90.20242364339666,38.61462772406923
negative,-90.24563659404342,38.58123443491261
negative,-90.18540315680619,38.762611301722615
negative,-90.2590817530759,38.6859312745583
negative,-90.25297533604967,38.60944952801481
negative,-90.18470554263737,38.75970450588804
negative,-90.20773708567692,38.73065342313083
negative,-90.26705735077611,38.639760989525016
negative,-90.2550918275237,38.698801754903215
negative,-90.22281891313821,38.694870904951195
negative,-90.30400691823141,38.57125741211607
negative,-90.28801349870788,38.64068844128991
negative,-90.23940555915246,38.659093120535516
negative,-90.25899233499212,38.58603816025188
